Fact,Distr1,Distr2,Clients_N,Demand_W,DS_D,HC,Lt0,Lt1,SS_%,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
4,12,44,1011,10,0,0.016881154376755376,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0004656743180349915,0.0844162688448326,0.00848300367294072,0.014312191892169729,0.14706219018185965,0.19181484332585583,0.6468107746001148
3,3,2,65,1,0,0.06513765026939053,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0,0.0,0.0,0.0,0.25,0.25,0.5
4,6,15,193,28,5,0.08811590258521484,4,4,0.85,200,500,"3-Random","4-Random",0.0013579667704329535,0.09771570480983227,0.004722309690385362,0.02005436424917799,0.16808423041573914,0.15498165264646896,0.6568797526886139
1,4,12,461,29,1,0.09483732458914339,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0005739998139062611,0.05473045026808006,0.001513176674969539,0.007862717951190609,0.18337837268534213,0.14817275675589012,0.6605861526075771
3,16,25,130,3,0,0.087315948988932,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0,0.0,0.0,0.00299932132145281,0.23841320577095693,0.043347855594719445,0.7152396173128708
2,10,29,643,24,3,0.050251983138779266,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00038568470472321367,0.08158453795741745,0.0019511611854798824,0.005518411627430474,0.17869251696532548,0.1378111221279331,0.677977949279311
4,16,41,893,26,8,0.09423305669605925,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0011504622315741768,0.04938873742431339,0.000353829891910958,0.02287886728779401,0.12916839163928465,0.10694018817928602,0.7410125528936353
2,3,2,43,15,3,0.033571879016163556,4,4,0.85,200,500,"3-Random","4-Random",9.233060923839558e-05,0.10063872963772054,0.11266992475313893,0.013079977599422693,0.3578662230991469,0.16028469805021697,0.46876910125121335
3,3,1,40,1,0,0.026920510356580565,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0,0.0,0.0,0.0,0.2,0.4,0.4
3,12,14,346,19,7,0.01202328479051966,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.00015874210906115585,0.07722756618670103,0.0234726430083329,0.004083074643848319,0.2173791664800644,0.15599407785174083,0.6225436810243464
1,2,5,143,12,2,0.07093228806766275,4,4,0.85,200,500,"3-Random","4-Random",6.159902574414455e-05,0.05927845856443665,0.019582475864546582,0.026810806293447034,0.26592676493102263,0.2132386607621518,0.49402376801337844
4,22,76,478,16,4,0.07525737808087482,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0009139257348546793,0.06989109819772536,0.0003718785271373462,0.017371677744744116,0.20935989261487675,0.1956510005896445,0.5776174290507348
4,3,7,69,19,8,0.04750601178236208,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0014126386029004218,0.12646449866544074,0.041215496039741936,0.017543003539482183,0.23506655345647917,0.1806988014414333,0.5666916415626053
3,10,13,242,23,6,0.030586875286127142,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.000516619346459206,0.06837415286582497,0.008734350383998005,0.014567214450316035,0.21035752688429674,0.13992652487869117,0.635148733786696
1,2,6,233,27,0,0.069433612726962,4,4,0.85,200,500,"3-Random","4-Random",0.0025048827765268445,0.11294157837721211,0.0018159465509385475,0.040454538251503545,0.1683876978224119,0.18283798640445675,0.6083197775216279
3,7,13,65,8,3,0.04703416201710072,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0007819506582275442,0.10731957906187911,0.2006271074063221,0.01584839671029708,0.37964809304565905,0.3102389526067466,0.29426455763729736
2,2,6,183,7,3,0.05127638117703333,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0009474382027826092,0.09067422613908979,0.04948261390290592,0.03481365320383473,0.3261057512697436,0.24548314740042268,0.393597448125999
1,1,3,114,21,0,0.07071224546566776,4,4,0.85,200,500,"3-Random","2-(s,S)",1.8109480038414047e-05,0.03281222974681018,0.04697305979985483,0.02961230559483118,0.23692764386928247,0.17490493761245787,0.5585551129234284
1,5,12,370,15,7,0.021662800715685628,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0005312984321787391,0.10009365993348049,0.026084088328965565,0.023419791570803077,0.32159101393558726,0.2721877366004517,0.382801457893158
4,5,19,814,9,4,0.03513686986238003,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0009681532993803784,0.08392114970350262,0.014351315874719375,0.01338524579560462,0.14987120994516187,0.13823824002976826,0.6985053042294653
2,1,1,30,28,3,0.08207666392356275,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.10026522590843655,0.09892758619819338,0.00684832708555283,0.2750529392452016,0.12519309748081028,0.5929056361884353
1,4,7,200,19,4,0.05800666192330739,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.00046282125511223877,0.06236495309080264,0.003646320104434717,0.008320423390917417,0.2839691196952349,0.1718868818716598,0.5358235750421877
3,2,7,48,14,0,0.040099763921456935,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",6.950767712293823e-05,0.08207919089502143,0.08386746915779418,0.0038854177358310957,0.3308667946048384,0.3126898390821866,0.35255794857714384
1,5,9,394,18,2,0.05611533117401356,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.002283153782744125,0.0929553798072431,0.00014583172916429168,0.0432474708140744,0.2764842211169938,0.20194385224916964,0.4783244558197623
1,2,1,7,15,5,0.07992179111355904,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.00040260650433174776,0.10474024580046154,0.4276380073581266,0.013644745879286742,0.36785268890848793,0.20795268919828783,0.4105498760139374
2,10,26,282,6,2,0.07691267696839366,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0009216035070749674,0.08100573134697352,0.011799049390625758,0.025217942653542016,0.3061569362181815,0.25325191014081183,0.41537321098746466
2,3,4,176,5,1,0.012079981112349075,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",2.0296861902181304e-06,0.13706844750594324,0.19447946591138984,0.0025765185708936885,0.3798074503620771,0.1808589024050807,0.4367571286619486
1,4,5,201,21,7,0.0869756339803789,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.009513167732992912,0.07570489948531194,0.0,0.06684512069215122,0.11347877355078366,0.13018078970853308,0.6894953160485321
4,2,1,17,17,7,0.010567590910483432,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.2272839140010223,0.5682167377221637,0.003907528651318939,0.3515394023830159,0.18297297129888992,0.4615800976667751
2,4,13,372,13,5,0.05151346469000382,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0016279989986514095,0.12075629352815843,0.015340812986787083,0.032138356555819626,0.20059172665609531,0.191618220798145,0.57565169598994
1,3,6,196,16,4,0.07352784329020813,4,4,0.85,200,500,"3-Random","2-(s,S)",0.00073651428163849,0.07238539961917469,0.02250999119066698,0.02812555424757063,0.2597652882324943,0.19599455074982017,0.5161146067701149
1,1,3,103,17,2,0.049959999972635914,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0011307496333509536,0.0725604129652171,0.08317045135764328,0.03323758493761829,0.2655537968328266,0.2166475906140434,0.48456102761551184
3,9,6,1,18,6,0.08633164194369468,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0019290123456790122,0.30471439922309523,0.6494588933496247,0.0015164793415606327,0.3258355402098488,0.08521177234931383,0.5874362080992767
1,1,2,36,2,0,0.05031497950514377,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0,0.0,0.0,0.02571041948579161,0.2435723951285521,0.4871447902571042,0.2435723951285521
2,6,8,18,21,6,0.06005043761617071,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.001282188267977348,0.1353006899412591,0.1407054672359613,0.01637236641149825,0.3819008597549196,0.2162440358440371,0.3854827379895451
2,5,19,826,21,6,0.08255154764640035,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0016859935050662176,0.0550246961398852,0.002418251954971562,0.035009344084440855,0.13324789917256666,0.155165353583901,0.6765774031590917
4,8,21,513,21,9,0.09668770501745264,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0014828989663066856,0.06850881035174661,0.001089051741406889,0.02898860427864711,0.15378897616949808,0.12487478887195337,0.6923476306799016
2,6,23,565,13,0,0.09772771466286481,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0006482297921925532,0.07416278771926725,0.0016508803634036325,0.02210308077885587,0.1608219912224562,0.16787893029861167,0.6491959977000763
4,1,3,141,18,5,0.05645740429459984,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0007002913775178818,0.0679263912431934,0.05080934627827999,0.026143082997199318,0.20409875436822653,0.18730139571054694,0.5824567669240273
1,3,3,4,2,0,0.03167675523962678,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0,0.0,0.0,0.014598540145985401,0.3284671532846715,0.3284671532846715,0.3284671532846715
3,9,31,913,29,5,0.07357860431686655,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0007473075769224697,0.05234494429146029,0.0010884645999325142,0.016625291101245155,0.11998505428704899,0.10585260162493002,0.7575370529867759
2,8,10,273,20,9,0.021883298755032574,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0005980645263474666,0.07038546079088545,0.03770872754581716,0.0243666380350352,0.29583294372367386,0.19427295779596865,0.4855274604453223
3,6,17,611,9,4,0.06265574770893616,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.00045580555241678895,0.06579929022665035,0.009231941435074451,0.004996472421764326,0.13507491378755412,0.11450299917357133,0.7454256146171102
1,3,2,81,7,0,0.06950875812068959,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.06257536974940288,0.1283059135477334,0.005111042122559004,0.29398411412389164,0.19682484395546704,0.5040799997980823
1,2,4,59,29,1,0.01625388561790128,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.0808619519917294,0.06140002040693522,0.003516517208288067,0.3652144346210951,0.21843382531702243,0.4128352228535943
4,20,7,135,1,0,0.052647434310395036,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0,0.0,0.0,0.0,0.1875,0.0625,0.75
2,5,9,139,19,8,0.010170772504271066,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0003517451597479808,0.138599348902318,0.1011670389876198,0.0037839024733694803,0.2583567809322342,0.21177057697104024,0.526088739623356
1,5,4,196,22,7,0.047906436447273236,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0006024591504767407,0.13717931630354024,0.0038334408809857145,0.0447611406799888,0.27723374785082344,0.1730792193523418,0.5049258921168459
1,4,10,159,26,10,0.03972302253325104,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0007223319048370847,0.07366495032215094,0.001397815179084193,0.02801745583095585,0.24825943536764572,0.22116351261620784,0.5025595961851906
1,4,9,172,12,3,0.09094302991954314,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0007144112755283714,0.10309834541547497,0.0073731050710160815,0.00760086918315315,0.29128828416556635,0.20939327234117058,0.4917175743101099
2,9,17,172,23,0,0.08158118185683493,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0005257946581073591,0.09087496605666275,0.005194636602949895,0.003905373859189343,0.19771183304570714,0.14855300705055594,0.6498297860445477
3,3,3,106,25,8,0.06603096741667931,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0003730384358529508,0.0066434391299296435,0.004217065607749253,0.027140031148465277,0.15443295756651332,0.09955639989482527,0.718870611390196
3,7,9,241,3,1,0.04499448226987231,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0018299700485370962,0.08258927476165319,0.030056386113769012,0.04391718782462947,0.3701605405802887,0.20686279830895038,0.37905947328613143
